fecha,casos,departamento,cantidad
2021-07-22,decesos_acumulados,chuquisaca,1265
2021-07-22,decesos_acumulados,cochabamba,2671
2021-07-22,decesos_acumulados,la paz,2418
2021-07-22,decesos_acumulados,oruro,1245
2021-07-22,decesos_acumulados,pando,319
2021-07-22,decesos_acumulados,potosi,768
2021-07-22,decesos_acumulados,santa cruz,7100
2021-07-22,decesos_acumulados,tarija,917
2021-07-22,decesos_nuevos,beni,0
2021-07-22,decesos_nuevos,chuquisaca,3
2021-07-22,decesos_nuevos,cochabamba,5
2021-07-22,decesos_nuevos,la paz,4
2021-07-22,decesos_nuevos,oruro,0
2021-07-22,decesos_nuevos,pando,1
2021-07-22,decesos_nuevos,potosi,1
2021-07-22,decesos_nuevos,santa cruz,15
2021-07-22,decesos_nuevos,tarija,1
2021-07-22,recuperados_acumulados,beni,17006
2021-07-22,recuperados_acumulados,chuquisaca,20129
2021-07-22,recuperados_acumulados,cochabamba,63971
2021-07-22,recuperados_acumulados,la paz,74395
2021-07-22,recuperados_acumulados,oruro,21254
2021-07-22,recuperados_acumulados,pando,4224
2021-07-22,recuperados_acumulados,potosi,19446
2021-07-22,recuperados_acumulados,santa cruz,149284
2021-07-22,recuperados_acumulados,tarija,27205
2021-07-23,casos_activos,beni,2067
2021-07-23,casos_activos,chuquisaca,8487
2021-07-23,casos_activos,cochabamba,3018
2021-07-23,casos_activos,la paz,19072
2021-07-23,casos_activos,oruro,593
2021-07-23,casos_activos,pando,2202
2021-07-23,casos_activos,potosi,1619
2021-07-23,casos_activos,santa cruz,6403
2021-07-23,casos_activos,tarija,7674
2021-07-23,casos_acumulados,beni,20144
2021-07-23,casos_acumulados,chuquisaca,30009
2021-07-23,casos_acumulados,cochabamba,69957
2021-07-23,casos_acumulados,la paz,96103
2021-07-23,casos_acumulados,oruro,23252
2021-07-23,casos_acumulados,pando,6747
2021-07-23,casos_acumulados,potosi,21920
2021-07-23,casos_acumulados,santa cruz,163323
2021-07-23,casos_acumulados,tarija,35888
2021-07-23,casos_nuevos,beni,6
2021-07-23,casos_nuevos,chuquisaca,139
2021-07-23,casos_nuevos,cochabamba,155
2021-07-23,casos_nuevos,la paz,208
2021-07-23,casos_nuevos,oruro,33
2021-07-23,casos_nuevos,pando,2
2021-07-23,casos_nuevos,potosi,71
2021-07-23,casos_nuevos,santa cruz,331
2021-07-23,casos_nuevos,tarija,80
2021-07-23,decesos_acumulados,beni,875
2021-07-23,decesos_acumulados,chuquisaca,1267
2021-07-23,decesos_acumulados,cochabamba,2674
2021-07-23,decesos_acumulados,la paz,2422
2021-07-23,decesos_acumulados,oruro,1246
2021-07-23,decesos_acumulados,pando,319
2021-07-23,decesos_acumulados,potosi,773
2021-07-23,decesos_acumulados,santa cruz,7120
2021-07-23,decesos_acumulados,tarija,917
2021-07-23,decesos_nuevos,beni,2
2021-07-23,decesos_nuevos,chuquisaca,2
2021-07-23,decesos_nuevos,cochabamba,3
2021-07-23,decesos_nuevos,la paz,4
2021-07-23,decesos_nuevos,oruro,1
2021-07-23,decesos_nuevos,pando,0
2021-07-23,decesos_nuevos,potosi,5
2021-07-23,decesos_nuevos,santa cruz,20
2021-07-23,decesos_nuevos,tarija,0
2021-07-23,recuperados_acumulados,beni,17202
2021-07-23,recuperados_acumulados,chuquisaca,20255
2021-07-23,recuperados_acumulados,cochabamba,64265
2021-07-23,recuperados_acumulados,la paz,74609
2021-07-23,recuperados_acumulados,oruro,21413
2021-07-23,recuperados_acumulados,pando,4226
2021-07-23,recuperados_acumulados,potosi,19528
2021-07-23,recuperados_acumulados,santa cruz,149800
2021-07-23,recuperados_acumulados,tarija,27297
2021-07-24,casos_activos,beni,2071
2021-07-24,casos_activos,chuquisaca,8472
2021-07-24,casos_activos,cochabamba,2940
2021-07-24,casos_activos,la paz,18993
2021-07-24,casos_activos,oruro,608
2021-07-24,casos_activos,pando,2204
2021-07-24,casos_activos,potosi,1630
2021-07-24,casos_activos,santa cruz,6103
2021-07-24,casos_activos,tarija,7668
2021-07-24,casos_acumulados,beni,20148
2021-07-24,casos_acumulados,chuquisaca,30097
2021-07-24,casos_acumulados,cochabamba,70049
2021-07-24,casos_acumulados,la paz,96259
2021-07-24,casos_acumulados,oruro,23285
2021-07-24,casos_acumulados,pando,6749
2021-07-24,casos_acumulados,potosi,21961
2021-07-24,casos_acumulados,santa cruz,163515
2021-07-24,casos_acumulados,tarija,35912
2021-07-24,casos_nuevos,beni,4
2021-07-24,casos_nuevos,chuquisaca,88
2021-07-24,casos_nuevos,cochabamba,92
2021-07-24,casos_nuevos,la paz,156
2021-07-24,casos_nuevos,oruro,33
2021-07-24,casos_nuevos,pando,2
2021-07-24,casos_nuevos,potosi,41
2021-07-24,casos_nuevos,santa cruz,192
2021-07-24,casos_nuevos,tarija,24
2021-07-24,decesos_acumulados,beni,875
2021-07-24,decesos_acumulados,chuquisaca,1270
2021-07-24,decesos_acumulados,cochabamba,2677
2021-07-24,decesos_acumulados,la paz,2426
2021-07-24,decesos_acumulados,oruro,1247
2021-07-24,decesos_acumulados,pando,319
2021-07-24,decesos_acumulados,potosi,775
2021-07-24,decesos_acumulados,santa cruz,7129
2021-07-24,decesos_acumulados,tarija,919
2021-07-24,decesos_nuevos,beni,0
2021-07-24,decesos_nuevos,chuquisaca,3
2021-07-24,decesos_nuevos,cochabamba,3
2021-07-24,decesos_nuevos,la paz,4
2021-07-24,decesos_nuevos,oruro,1
2021-07-24,decesos_nuevos,pando,0
2021-07-24,decesos_nuevos,potosi,2
2021-07-24,decesos_nuevos,santa cruz,9
2021-07-24,decesos_nuevos,tarija,2
2021-07-24,recuperados_acumulados,beni,17202
2021-07-24,recuperados_acumulados,chuquisaca,20355
2021-07-24,recuperados_acumulados,cochabamba,64432
2021-07-24,recuperados_acumulados,la paz,74840
2021-07-24,recuperados_acumulados,oruro,21430
2021-07-24,recuperados_acumulados,pando,4226
2021-07-24,recuperados_acumulados,potosi,19556
2021-07-24,recuperados_acumulados,santa cruz,150283
2021-07-24,recuperados_acumulados,tarija,27325
2021-07-25,casos_activos,beni,1972
2021-07-25,casos_activos,chuquisaca,8456
2021-07-25,casos_activos,cochabamba,2897
2021-07-25,casos_activos,la paz,18952
2021-07-25,casos_activos,oruro,608
2021-07-25,casos_activos,pando,2204
2021-07-25,casos_activos,potosi,1626
2021-07-25,casos_activos,santa cruz,5698
2021-07-25,casos_activos,tarija,7677
2021-07-25,casos_acumulados,beni,20149
2021-07-25,casos_acumulados,chuquisaca,30187
2021-07-25,casos_acumulados,cochabamba,70100
2021-07-25,casos_acumulados,la paz,96398
2021-07-25,casos_acumulados,oruro,23307
2021-07-25,casos_acumulados,pando,6749
2021-07-25,casos_acumulados,potosi,21970
2021-07-25,casos_acumulados,santa cruz,163634
2021-07-25,casos_acumulados,tarija,35929
2021-07-25,casos_nuevos,beni,1
2021-07-25,casos_nuevos,chuquisaca,90
2021-07-25,casos_nuevos,cochabamba,51
2021-07-25,casos_nuevos,la paz,139
2021-07-25,casos_nuevos,oruro,22
2021-07-25,casos_nuevos,pando,0
2021-07-25,casos_nuevos,potosi,9
2021-07-25,casos_nuevos,santa cruz,119
2021-07-25,casos_nuevos,tarija,17
2021-07-25,decesos_acumulados,beni,875
2021-07-25,decesos_acumulados,chuquisaca,1276
2021-07-25,decesos_acumulados,cochabamba,2681
2021-07-25,decesos_acumulados,la paz,2429
2021-07-25,decesos_acumulados,oruro,1247
2021-07-25,decesos_acumulados,pando,319
2021-07-25,decesos_acumulados,potosi,775
2021-07-25,decesos_acumulados,santa cruz,7130
2021-07-25,decesos_acumulados,tarija,919
2021-07-25,decesos_nuevos,beni,0
2021-07-25,decesos_nuevos,chuquisaca,6
2021-07-25,decesos_nuevos,cochabamba,4
2021-07-25,decesos_nuevos,la paz,3
2021-07-25,decesos_nuevos,oruro,0
2021-07-25,decesos_nuevos,pando,0
2021-07-25,decesos_nuevos,potosi,0
2021-07-25,decesos_nuevos,santa cruz,1
2021-07-25,decesos_nuevos,tarija,0
2021-07-25,recuperados_acumulados,beni,17302
2021-07-25,recuperados_acumulados,chuquisaca,20455
2021-07-25,recuperados_acumulados,cochabamba,64522
2021-07-25,recuperados_acumulados,la paz,75017
2021-07-25,recuperados_acumulados,oruro,21452
2021-07-25,recuperados_acumulados,pando,4226
2021-07-25,recuperados_acumulados,potosi,19569
2021-07-25,recuperados_acumulados,santa cruz,150806
2021-07-25,recuperados_acumulados,tarija,27333
2021-07-26,casos_activos,beni,1728
2021-07-26,casos_activos,chuquisaca,8439
2021-07-26,casos_activos,cochabamba,2749
2021-07-26,casos_activos,la paz,18832
2021-07-26,casos_activos,oruro,612
2021-07-26,casos_activos,pando,2209
2021-07-26,casos_activos,potosi,1621
2021-07-26,casos_activos,santa cruz,5627
2021-07-26,casos_activos,tarija,7662
2021-07-26,casos_acumulados,beni,20159
2021-07-26,casos_acumulados,chuquisaca,30301
2021-07-26,casos_acumulados,cochabamba,70228
2021-07-26,casos_acumulados,la paz,96452
2021-07-26,casos_acumulados,oruro,23316
2021-07-26,casos_acumulados,pando,6754
2021-07-26,casos_acumulados,potosi,22004
2021-07-26,casos_acumulados,santa cruz,163941
2021-07-26,casos_acumulados,tarija,36027
2021-07-26,casos_nuevos,beni,10
2021-07-26,casos_nuevos,chuquisaca,114
2021-07-26,casos_nuevos,cochabamba,128
2021-07-26,casos_nuevos,la paz,54
2021-07-26,casos_nuevos,oruro,9
2021-07-26,casos_nuevos,pando,5
2021-07-26,casos_nuevos,potosi,34
2021-07-26,casos_nuevos,santa cruz,307
2021-07-26,casos_nuevos,tarija,98
2021-07-26,decesos_acumulados,beni,875
2021-07-26,decesos_acumulados,chuquisaca,1282
2021-07-26,decesos_acumulados,cochabamba,2685
2021-07-26,decesos_acumulados,la paz,2432
2021-07-26,decesos_acumulados,oruro,1249
2021-07-26,decesos_acumulados,pando,319
2021-07-26,decesos_acumulados,potosi,778
2021-07-26,decesos_acumulados,santa cruz,7130
2021-07-26,decesos_acumulados,tarija,922
2021-07-26,decesos_nuevos,beni,0
2021-07-26,decesos_nuevos,chuquisaca,6
2021-07-26,decesos_nuevos,cochabamba,4
2021-07-26,decesos_nuevos,la paz,3
2021-07-26,decesos_nuevos,oruro,2
2021-07-26,decesos_nuevos,pando,0
2021-07-26,decesos_nuevos,potosi,3
2021-07-26,decesos_nuevos,santa cruz,0
2021-07-26,decesos_nuevos,tarija,3
2021-07-26,recuperados_acumulados,beni,17556
2021-07-26,recuperados_acumulados,chuquisaca,20580
2021-07-26,recuperados_acumulados,cochabamba,64794
2021-07-26,recuperados_acumulados,la paz,75188
2021-07-26,recuperados_acumulados,oruro,21455
2021-07-26,recuperados_acumulados,pando,4226
2021-07-26,recuperados_acumulados,potosi,19605
2021-07-26,recuperados_acumulados,santa cruz,151184
2021-07-26,recuperados_acumulados,tarija,27443
2021-07-27,casos_activos,beni,1521
2021-07-27,casos_activos,chuquisaca,8426
2021-07-27,casos_activos,cochabamba,2624
2021-07-27,casos_activos,la paz,18718
2021-07-27,casos_activos,oruro,475
2021-07-27,casos_activos,pando,2185
2021-07-27,casos_activos,potosi,1646
2021-07-27,casos_activos,santa cruz,5667
2021-07-27,casos_activos,tarija,7650
2021-07-27,casos_acumulados,beni,20178
2021-07-27,casos_acumulados,chuquisaca,30385
2021-07-27,casos_acumulados,cochabamba,70399
2021-07-27,casos_acumulados,la paz,96575
2021-07-27,casos_acumulados,oruro,23326
2021-07-27,casos_acumulados,pando,6755
2021-07-27,casos_acumulados,potosi,22074
2021-07-27,casos_acumulados,santa cruz,164222
2021-07-27,casos_acumulados,tarija,36110
2021-07-27,casos_nuevos,beni,19
2021-07-27,casos_nuevos,chuquisaca,84
2021-07-27,casos_nuevos,cochabamba,171
2021-07-27,casos_nuevos,la paz,123
2021-07-27,casos_nuevos,oruro,10
2021-07-27,casos_nuevos,pando,1
2021-07-27,casos_nuevos,potosi,70
2021-07-27,casos_nuevos,santa cruz,281
2021-07-27,casos_nuevos,tarija,83
2021-07-27,decesos_acumulados,beni,878
2021-07-27,decesos_acumulados,chuquisaca,1284
2021-07-27,decesos_acumulados,cochabamba,2689
2021-07-27,decesos_acumulados,la paz,2436
2021-07-27,decesos_acumulados,oruro,1252
2021-07-27,decesos_acumulados,pando,319
2021-07-27,decesos_acumulados,potosi,781
2021-07-27,decesos_acumulados,santa cruz,7155
2021-07-27,decesos_acumulados,tarija,922
2021-07-27,decesos_nuevos,beni,3
2021-07-27,decesos_nuevos,chuquisaca,2
2021-07-27,decesos_nuevos,cochabamba,4
2021-07-27,decesos_nuevos,la paz,4
2021-07-27,decesos_nuevos,oruro,3
2021-07-27,decesos_nuevos,pando,0
2021-07-27,decesos_nuevos,potosi,3
2021-07-27,decesos_nuevos,santa cruz,25
2021-07-27,decesos_nuevos,tarija,0
2021-07-27,recuperados_acumulados,beni,17779
2021-07-27,recuperados_acumulados,chuquisaca,20675
2021-07-27,recuperados_acumulados,cochabamba,65086
2021-07-27,recuperados_acumulados,la paz,75421
2021-07-27,recuperados_acumulados,oruro,21599
2021-07-27,recuperados_acumulados,pando,4251
2021-07-27,recuperados_acumulados,potosi,19647
2021-07-27,recuperados_acumulados,santa cruz,151400
2021-07-27,recuperados_acumulados,tarija,27538
2021-07-28,casos_activos,beni,1271
2021-07-28,casos_activos,chuquisaca,8438
2021-07-28,casos_activos,cochabamba,2483
2021-07-28,casos_activos,la paz,18687
2021-07-28,casos_activos,oruro,486
2021-07-28,casos_activos,pando,2186
2021-07-28,casos_activos,potosi,1654
2021-07-28,casos_activos,santa cruz,5833
2021-07-28,casos_activos,tarija,7628
2021-07-28,casos_acumulados,beni,20187
2021-07-28,casos_acumulados,chuquisaca,30518
2021-07-28,casos_acumulados,cochabamba,70547
2021-07-28,casos_acumulados,la paz,96736
2021-07-28,casos_acumulados,oruro,23355
2021-07-28,casos_acumulados,pando,6757
2021-07-28,casos_acumulados,potosi,22122
2021-07-28,casos_acumulados,santa cruz,164524
2021-07-28,casos_acumulados,tarija,36183
2021-07-28,casos_nuevos,beni,9
2021-07-28,casos_nuevos,chuquisaca,133
2021-07-28,casos_nuevos,cochabamba,148
2021-07-28,casos_nuevos,la paz,161
2021-07-28,casos_nuevos,oruro,29
2021-07-28,casos_nuevos,pando,2
2021-07-28,casos_nuevos,potosi,48
2021-07-28,casos_nuevos,santa cruz,302
2021-07-28,casos_nuevos,tarija,73
2021-07-28,decesos_acumulados,beni,878
2021-07-28,decesos_acumulados,chuquisaca,1287
2021-07-28,decesos_acumulados,cochabamba,2691
2021-07-28,decesos_acumulados,la paz,2441
2021-07-28,decesos_acumulados,oruro,1256
2021-07-28,decesos_acumulados,pando,320
2021-07-28,decesos_acumulados,potosi,783
2021-07-28,decesos_acumulados,santa cruz,7174
2021-07-28,decesos_acumulados,tarija,924
2021-07-28,decesos_nuevos,beni,0
2021-07-28,decesos_nuevos,chuquisaca,3
2021-07-28,decesos_nuevos,cochabamba,2
2021-07-28,decesos_nuevos,la paz,5
2021-07-28,decesos_nuevos,oruro,4
2021-07-28,decesos_nuevos,pando,1
2021-07-28,decesos_nuevos,potosi,2
2021-07-28,decesos_nuevos,santa cruz,19
2021-07-28,decesos_nuevos,tarija,2
2021-07-28,recuperados_acumulados,beni,18038
2021-07-28,recuperados_acumulados,chuquisaca,20793
2021-07-28,recuperados_acumulados,cochabamba,65373
2021-07-28,recuperados_acumulados,la paz,75608
2021-07-28,recuperados_acumulados,oruro,21613
2021-07-28,recuperados_acumulados,pando,4251
2021-07-28,recuperados_acumulados,potosi,19685
2021-07-28,recuperados_acumulados,santa cruz,151517
2021-07-28,recuperados_acumulados,tarija,27631
